NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
7577;2010-12-01 00:00:00;1004.2;1013.3;4;4.3;6.5;1.6;6.8;92;6;83;31;31;31;31;31;31;;;;;;;;;;;2;0;;;15;5;0;0;0;1;12.6;2010-12-08 00:00:00;-1.5;2010-12-26 00:00:00;17.3;2010-12-08 00:00:00;-5.2;2010-12-18 00:00:00;46.4;2010-12-21 00:00:00;26.8;2010-12-25 00:00:00;0;0;6;18
7591;2010-12-01 00:00:00;;;-1.3;3.9;3.6;-4.7;4.3;99;10;118;0;31;31;31;31;31;;;;;8;26;8;3;0;;;;;;14;0;0;;;;5.7;2010-12-08 00:00:00;-9.1;2010-12-18 00:00:00;10.9;2010-12-12 00:00:00;-14.3;2010-12-18 00:00:00;25.4;2010-12-05 00:00:00;18.3;2010-12-01 00:00:00;;;6;18
7481;2011-01-01 00:00:00;991.2;1020.9;3.3;5;6.2;0.9;6.7;41;5;;31;31;31;31;31;0;;;;;5;15;2;2;0;;;;;;11;2;0;0;1;10;13.9;2011-01-07 00:00:00;-3.6;2011-01-23 00:00:00;16.3;2011-01-08 00:00:00;-7.4;2011-01-24 00:00:00;22.3;2011-01-09 00:00:00;21.5;2011-01-08 00:00:00;0;0;6;18
7577;2011-01-01 00:00:00;1010.7;1019.9;5.4;3.9;8.5;2.7;6.9;36;5;127;31;31;31;31;31;31;;;;;;;;;;;2;0;;;22;3;0;0;0;1;13.4;2011-01-08 00:00:00;0.1;2011-01-04 00:00:00;17;2011-01-08 00:00:00;-1.8;2011-01-24 00:00:00;22.6;2011-01-09 00:00:00;21.2;2011-01-19 00:00:00;1;0;6;18
7591;2011-01-01 00:00:00;;;1.5;2.8;7.5;-2.5;4.2;27;3;164;0;31;31;31;31;31;;;;;0;24;2;1;0;;;;;;15;1;0;;;;7.3;2011-01-08 00:00:00;-3.3;2011-01-23 00:00:00;14.8;2011-01-16 00:00:00;-9;2011-01-26 00:00:00;17.1;2011-01-09 00:00:00;20.2;2011-01-29 00:00:00;;;6;18
7481;2011-02-01 00:00:00;990.5;1020;4.9;2.6;8.8;2.2;7.2;44;7;;28;28;28;28;28;0;;;;;2;7;3;2;0;;;;;;10;0;0;0;2;9;8.6;2011-02-25 00:00:00;-1.9;2011-02-01 00:00:00;14.1;2011-02-07 00:00:00;-3.1;2011-02-10 00:00:00;13.4;2011-02-14 00:00:00;14.4;2011-02-13 00:00:00;0;0;6;18
7577;2011-02-01 00:00:00;1009.7;1018.8;6.8;2.7;10.6;3.6;7.5;23;3;123;28;28;28;28;28;28;;;;;0;6;1;1;0;;;;;;16;2;0;0;0;2;11.6;2011-02-25 00:00:00;0.5;2011-02-01 00:00:00;15.4;2011-02-06 00:00:00;-3.3;2011-02-07 00:00:00;17.7;2011-02-14 00:00:00;26;2011-02-02 00:00:00;0;0;6;18
7591;2011-02-01 00:00:00;;;4.3;2.4;11.6;-1.1;4.1;11;3;176;0;28;28;28;28;28;;;;;0;18;1;;;;;;;;14;0;0;;;;9.9;2011-02-06 00:00:00;-0.6;2011-02-02 00:00:00;18.8;2011-02-07 00:00:00;-7.2;2011-02-03 00:00:00;5.4;2011-02-15 00:00:00;16.2;2011-02-28 00:00:00;;;6;18
7481;2011-03-01 00:00:00;991.4;1020.5;9;3.2;13.8;4.8;7.9;62;8;;31;31;31;31;31;0;;;;;0;4;6;1;0;;;;;;12;0;0;0;0;1;13.9;2011-03-25 00:00:00;2.8;2011-03-02 00:00:00;22;2011-03-24 00:00:00;-1.8;2011-03-03 00:00:00;20.5;2011-03-16 00:00:00;15.4;2011-03-15 00:00:00;1;0;6;18
7577;2011-03-01 00:00:00;1011.1;1020.1;10;2.2;15.2;5.6;8.5;76;6;198;31;31;31;31;31;31;;;;;0;3;4;4;0;;;;;;15;0;0;;;;14.7;2011-03-31 00:00:00;5.6;2011-03-09 00:00:00;21.1;2011-03-24 00:00:00;-2.3;2011-03-09 00:00:00;22.2;2011-03-27 00:00:00;19.6;2011-03-18 00:00:00;0;0;6;18
7591;2011-03-01 00:00:00;;;7.5;1.9;14.4;1.9;5.2;40;5;228;0;31;31;31;31;31;;;;;0;9;2;1;0;;;;;;20;2;0;;;;10.9;2011-03-24 00:00:00;3.5;2011-03-09 00:00:00;20.5;2011-03-24 00:00:00;-4.3;2011-03-09 00:00:00;22.4;2011-03-27 00:00:00;23.7;2011-03-13 00:00:00;;;6;18
7481;2011-04-01 00:00:00;989.1;1017.5;14.9;2.6;20.9;9.3;9.5;8;1;;30;30;30;30;30;0;1;0;;;;;1;;;;;;;;17;0;0;0;0;1;18.4;2011-04-07 00:00:00;9.3;2011-04-13 00:00:00;26.1;2011-04-07 00:00:00;3.7;2011-04-16 00:00:00;7.4;2011-04-03 00:00:00;15.1;2011-04-03 00:00:00;1;0;6;18
7577;2011-04-01 00:00:00;1008;1016.8;15.7;2.4;21.9;9.5;9.9;3;1;311;30;30;30;30;30;30;3;0;;;;;0;;;;;;;;22;1;0;0;0;2;20.7;2011-04-08 00:00:00;12.1;2011-04-16 00:00:00;28.2;2011-04-07 00:00:00;2.1;2011-04-19 00:00:00;2;2011-04-23 00:00:00;20.3;2011-04-12 00:00:00;2;0;6;18
7591;2011-04-01 00:00:00;;;13.1;3.1;21;6.2;7;16;4;262;0;30;30;30;30;30;4;0;;;;;1;;;;;;;;24;0;0;;;;19.5;2011-04-09 00:00:00;8.7;2011-04-14 00:00:00;28.4;2011-04-08 00:00:00;0.8;2011-04-05 00:00:00;6.4;2011-04-27 00:00:00;18.2;2011-04-22 00:00:00;;;6;18
7481;2011-05-01 00:00:00;990.2;1018.2;18.5;3;24.5;12.6;10.6;35;6;;31;31;31;31;31;0;18;0;;;;;1;1;0;;;;;;23;0;0;;;;22.5;2011-05-30 00:00:00;11.6;2011-05-15 00:00:00;29.2;2011-05-26 00:00:00;6.1;2011-05-05 00:00:00;26.3;2011-05-31 00:00:00;19.5;2011-05-30 00:00:00;3;0;6;18
7577;2011-05-01 00:00:00;1009.4;1018.1;19.1;2.3;26.1;11.9;11.2;11;3;326;31;31;31;31;31;31;21;5;;;;;1;;;;;;;;24;0;0;;;;23.6;2011-05-24 00:00:00;15;2011-05-15 00:00:00;32.1;2011-05-26 00:00:00;6.9;2011-05-01 00:00:00;5;2011-05-14 00:00:00;19.2;2011-05-15 00:00:00;2;0;6;18
7591;2011-05-01 00:00:00;;;15.5;2.7;23.5;8.7;9.6;45;12;265;0;31;31;31;31;31;12;0;;;;;4;;;;;;;;27;1;0;;;;20.9;2011-05-25 00:00:00;11.3;2011-05-15 00:00:00;29;2011-05-25 00:00:00;1.9;2011-05-16 00:00:00;9.8;2011-05-31 00:00:00;21.5;2011-05-15 00:00:00;;;6;18
7481;2011-06-01 00:00:00;989.3;1017.2;19.1;3.5;24;14.4;13.4;85;9;;30;30;30;30;30;0;12;3;;;;;6;3;0;;;;;;19;2;0;0;0;1;27.2;2011-06-27 00:00:00;10.9;2011-06-01 00:00:00;33.8;2011-06-28 00:00:00;8.2;2011-06-01 00:00:00;31.6;2011-06-22 00:00:00;24.1;2011-06-04 00:00:00;4;0;6;18
7577;2011-06-01 00:00:00;1008;1016.6;20.6;3.1;26.5;15.2;13.7;43;8;267;30;30;30;30;30;30;19;6;1;0;;;3;1;0;;;;;;24;3;0;;;;26.7;2011-06-28 00:00:00;13.2;2011-06-01 00:00:00;37.2;2011-06-28 00:00:00;9.6;2011-06-01 00:00:00;14.5;2011-06-07 00:00:00;23.9;2011-06-01 00:00:00;4;0;6;18
7591;2011-06-01 00:00:00;;;17.5;3.5;24.3;11.2;11.9;58;11;248;0;30;30;30;30;30;13;5;;;;;4;2;0;;;;;;23;1;0;;;;24.4;2011-06-28 00:00:00;12;2011-06-01 00:00:00;33.3;2011-06-28 00:00:00;5.9;2011-06-10 00:00:00;15.3;2011-06-05 00:00:00;20.3;2011-06-01 00:00:00;;;6;18
7481;2011-07-01 00:00:00;986.1;1014;18.9;2.5;23.7;14.2;13.6;133;12;;31;31;31;31;31;0;8;2;;;;;9;5;0;;;;;;18;0;0;0;0;1;25.9;2011-07-12 00:00:00;15.4;2011-07-24 00:00:00;31.8;2011-07-12 00:00:00;10.9;2011-07-02 00:00:00;34;2011-07-17 00:00:00;16.7;2011-07-23 00:00:00;6;0;6;18
7577;2011-07-01 00:00:00;1004.5;1013.1;21.2;2.4;26.8;15.9;14;130;7;280;31;31;31;31;31;31;19;8;;;;;6;4;1;;;;;;23;1;0;;;;25.5;2011-07-11 00:00:00;17.8;2011-07-19 00:00:00;33.4;2011-07-06 00:00:00;11.6;2011-07-18 00:00:00;56.6;2011-07-17 00:00:00;20.7;2011-07-01 00:00:00;7;0;6;18
7591;2011-07-01 00:00:00;;;18;3.5;25.2;11;11.3;119;8;278;0;30;31;29;31;31;16;4;;;;;6;5;0;;;;;;29;2;0;;;;24.9;2011-07-12 00:00:00;10.7;2011-07-19 00:00:00;33;2011-07-12 00:00:00;5.6;2011-07-25 00:00:00;28.4;2011-07-19 00:00:00;25.4;2011-07-13 00:00:00;;;6;18
7481;2011-08-01 00:00:00;987.8;1015.4;22.1;3.9;28.1;16.6;15.3;96;6;;31;31;31;31;31;0;23;9;4;0;;;3;3;1;;;;;;17;1;0;0;0;2;29.9;2011-08-22 00:00:00;15.4;2011-08-27 00:00:00;37.2;2011-08-22 00:00:00;10.1;2011-08-28 00:00:00;50;2011-08-26 00:00:00;20.7;2011-08-06 00:00:00;6;0;6;18
7577;2011-08-01 00:00:00;1006.8;1015.4;23;2.6;29.9;16.5;16.2;37;5;312;31;31;31;31;31;31;27;16;3;0;;;3;1;0;;;;;;19;0;0;;;;27.1;2011-08-20 00:00:00;17.3;2011-08-27 00:00:00;38.4;2011-08-20 00:00:00;11.6;2011-08-27 00:00:00;15.2;2011-08-26 00:00:00;18.2;2011-08-26 00:00:00;6;0;6;18
7591;2011-08-01 00:00:00;;;20.6;3.2;28.2;13.6;12.2;49;4;297;0;31;31;31;31;31;25;11;;;;;2;1;0;;;;;;27;0;0;;;;26;2011-08-22 00:00:00;13.9;2011-08-27 00:00:00;34.5;2011-08-22 00:00:00;7.4;2011-08-28 00:00:00;31.7;2011-08-07 00:00:00;16.9;2011-08-26 00:00:00;;;6;18
7481;2011-09-01 00:00:00;990.4;1018.3;19.1;2.9;24.6;14.2;15.2;30;4;;30;30;30;30;30;0;14;0;;;;;3;;;;;;;;8;0;0;0;0;3;24.1;2011-09-10 00:00:00;12.7;2011-09-19 00:00:00;29.9;2011-09-16 00:00:00;8.8;2011-09-20 00:00:00;9.8;2011-09-19 00:00:00;19.2;2011-09-10 00:00:00;4;0;6;18
7577;2011-09-01 00:00:00;1009.1;1017.8;20.6;2.4;26.9;15.2;15.5;21;3;258;30;30;30;30;30;30;22;5;;;;;2;1;0;;;;;;17;0;0;0;0;1;24.3;2011-09-02 00:00:00;14.3;2011-09-19 00:00:00;32.2;2011-09-02 00:00:00;10.7;2011-09-24 00:00:00;13.8;2011-09-17 00:00:00;18.5;2011-09-20 00:00:00;2;0;6;18
7591;2011-09-01 00:00:00;;;17.6;3;25.4;11.6;11.4;56;5;257;0;30;30;30;30;30;18;1;;;;;4;2;0;;;;;;21;0;0;;;;21.5;2011-09-10 00:00:00;9.1;2011-09-19 00:00:00;30.8;2011-09-02 00:00:00;2.1;2011-09-19 00:00:00;27.4;2011-09-17 00:00:00;18.8;2011-09-18 00:00:00;;;6;18
7481;2011-10-01 00:00:00;992.9;1021.5;13.2;3.3;18;9.6;11.7;79;7;;31;31;31;31;31;0;4;0;;;;;3;3;0;;;;;;13;0;0;0;0;4;19.6;2011-10-01 00:00:00;4.4;2011-10-21 00:00:00;26.8;2011-10-01 00:00:00;2.6;2011-10-22 00:00:00;32.5;2011-10-25 00:00:00;17.6;2011-10-18 00:00:00;1;0;6;18
7577;2011-10-01 00:00:00;1011.8;1020.7;15.1;3.4;20.4;10.8;12;65;6;172;31;31;31;31;31;31;5;1;;;;;3;2;0;;;;;;18;3;0;0;0;1;21.3;2011-10-03 00:00:00;8.7;2011-10-21 00:00:00;30.4;2011-10-01 00:00:00;3.8;2011-10-22 00:00:00;28.9;2011-10-24 00:00:00;22.4;2011-10-13 00:00:00;1;0;6;18
7591;2011-10-01 00:00:00;;;11.5;3.9;19.1;5.5;7.7;63;3;252;0;31;31;31;31;31;6;0;;;0;1;3;3;0;;;;;;18;0;0;;;;18;2011-10-03 00:00:00;4.4;2011-10-25 00:00:00;27.1;2011-10-12 00:00:00;-0.7;2011-10-23 00:00:00;26.2;2011-10-25 00:00:00;19.5;2011-10-07 00:00:00;;;6;18
7481;2011-11-01 00:00:00;991.6;1020.7;8.9;4;13;5.6;9.5;50;5;;30;30;30;30;30;0;;;;;0;1;3;2;0;;;;;;7;1;0;0;2;14;18.9;2011-11-03 00:00:00;2.8;2011-11-25 00:00:00;21;2011-11-03 00:00:00;-1.3;2011-11-15 00:00:00;22.8;2011-11-04 00:00:00;24;2011-11-03 00:00:00;0;0;6;18
7577;2011-11-01 00:00:00;1011.2;1020.2;10.6;3.4;14.9;7.9;10.9;238;9;102;30;30;30;30;30;30;;;;;;;6;5;2;;;;;;12;1;0;1;1;13;18.8;2011-11-03 00:00:00;5.8;2011-11-16 00:00:00;20.9;2011-11-03 00:00:00;1;2011-11-16 00:00:00;95.4;2011-11-04 00:00:00;20.1;2011-11-04 00:00:00;3;0;6;18
7591;2011-11-01 00:00:00;;;8;2.7;14.4;3.9;6;112;5;172;0;30;30;30;30;30;;;;;0;6;4;2;1;;;;;;21;2;0;;;;13.1;2011-11-08 00:00:00;3.4;2011-11-15 00:00:00;18.3;2011-11-13 00:00:00;-2.5;2011-11-16 00:00:00;67.2;2011-11-04 00:00:00;21;2011-11-04 00:00:00;;;6;18
7481;2011-12-01 00:00:00;992.8;1022.2;6.1;3.5;8.7;3.7;7.9;125;21;;31;31;31;31;31;0;;;;;;;;;;;2;2;;;15;2;0;0;0;6;12.5;2011-12-01 00:00:00;-0.4;2011-12-28 00:00:00;16;2011-12-01 00:00:00;-1.9;2011-12-28 00:00:00;24.7;2011-12-30 00:00:00;25.6;2011-12-16 00:00:00;0;0;6;18
7577;2011-12-01 00:00:00;1013.1;1022.3;6.9;3;10.7;3.7;8.1;27;5;104;31;31;31;31;31;31;;;;;;;;;;;1;0;;;17;2;0;0;0;4;13.7;2011-12-02 00:00:00;1.6;2011-12-28 00:00:00;16.8;2011-12-02 00:00:00;-0.6;2011-12-17 00:00:00;7.3;2011-12-02 00:00:00;24.8;2011-12-24 00:00:00;0;0;6;18
7591;2011-12-01 00:00:00;;;2;3;7.5;-1.5;5.4;87;12;132;0;31;31;31;31;31;;;;;1;21;6;3;0;;;;;;11;2;0;;;;6.6;2011-12-02 00:00:00;-4.8;2011-12-20 00:00:00;12.7;2011-12-01 00:00:00;-8.5;2011-12-20 00:00:00;24;2011-12-16 00:00:00;23.7;2011-12-24 00:00:00;;;6;18
7481;2012-01-01 00:00:00;996.4;1026.1;4;3.7;6.3;2.2;7.2;54;11;;31;31;31;31;31;0;;;;;;;;;;;2;2;;;10;1;0;0;0;11;9.8;2012-01-01 00:00:00;-3.5;2012-01-15 00:00:00;15.3;2012-01-01 00:00:00;-5.9;2012-01-15 00:00:00;16.5;2012-01-20 00:00:00;25.6;2012-01-05 00:00:00;0;0;6;18
7577;2012-01-01 00:00:00;1015.4;1024.6;6.4;2.5;9.4;3.8;7.2;17;2;130;31;31;31;31;31;31;;;;;0;3;1;1;0;;;;;;24;5;0;0;0;1;11.2;2012-01-22 00:00:00;1.8;2012-01-31 00:00:00;14.3;2012-01-22 00:00:00;-1.4;2012-01-17 00:00:00;13.3;2012-01-02 00:00:00;21.5;2012-01-14 00:00:00;0;0;6;18
7591;2012-01-01 00:00:00;;;1.4;1.7;7.9;-2.4;4.4;49;6;165;0;31;31;31;31;31;;;;;1;27;3;2;0;;;;;;10;3;0;;;;3.6;2012-01-12 00:00:00;-3.4;2012-01-31 00:00:00;12.8;2012-01-11 00:00:00;-5.5;2012-01-07 00:00:00;19.6;2012-01-02 00:00:00;29.6;2012-01-06 00:00:00;;;6;18
7481;2012-02-01 00:00:00;996.7;1027.1;-0.9;5.4;2.8;-4.1;4.5;7;4;;29;29;29;29;29;0;;;;;;;;;;;2;1;;;15;0;0;0;1;4;7;2012-02-25 00:00:00;-8.4;2012-02-05 00:00:00;12.8;2012-02-29 00:00:00;-12.4;2012-02-05 00:00:00;1.2;2012-02-15 00:00:00;19.1;2012-02-03 00:00:00;0;0;6;18
7577;2012-02-01 00:00:00;1014.4;1023.7;2.5;5.8;5.8;-0.5;4.5;0;0;208;29;29;29;29;29;29;;;;;10;14;;;;;;;;;29;13;1;;;;11.5;2012-02-29 00:00:00;-5.3;2012-02-07 00:00:00;17.2;2012-02-29 00:00:00;-8.1;2012-02-05 00:00:00;;;30;2012-02-07 00:00:00;0;0;6;18
7591;2012-02-01 00:00:00;;;-0.7;6.5;7.1;-7.2;3.1;0.5;0;242;0;29;29;29;29;29;;;;;8;27;;;;;;;;;14;3;0;;;;9.8;2012-02-29 00:00:00;-12.3;2012-02-04 00:00:00;21.3;2012-02-29 00:00:00;-17.5;2012-02-05 00:00:00;0.2;2012-02-01 00:00:00;24.8;2012-02-08 00:00:00;;;6;18
7481;2012-03-01 00:00:00;996.6;1025.7;10.5;3.3;16.3;5.1;7.7;41;5;;31;31;31;31;31;0;;;;;0;1;3;1;0;;;;;;16;0;0;;;;14.6;2012-03-29 00:00:00;4.3;2012-03-06 00:00:00;22.4;2012-03-15 00:00:00;-1;2012-03-10 00:00:00;21.9;2012-03-18 00:00:00;19.4;2012-03-16 00:00:00;0;0;6;18
7577;2012-03-01 00:00:00;1015.5;1024.5;12.2;2.8;18.3;6.4;7.8;23;3;276;31;31;31;31;31;31;1;0;;;;;1;1;0;;;;;;22;4;0;0;0;1;16.7;2012-03-30 00:00:00;7;2012-03-06 00:00:00;25.3;2012-03-28 00:00:00;1.2;2012-03-02 00:00:00;18.1;2012-03-18 00:00:00;26.4;2012-03-30 00:00:00;0;0;6;18
7591;2012-03-01 00:00:00;;;9.8;3.1;17.8;3.2;4.8;13;2;290;0;31;31;31;31;31;;;;;0;5;1;1;0;;;;;;22;4;0;;;;13.7;2012-03-28 00:00:00;4.7;2012-03-05 00:00:00;23.2;2012-03-31 00:00:00;-2.3;2012-03-11 00:00:00;12.1;2012-03-18 00:00:00;21.2;2012-03-06 00:00:00;;;6;18
7481;2012-04-01 00:00:00;978.7;1007.2;11;3.2;15.3;7.7;8.7;121;18;;30;30;30;30;30;0;1;0;;;;;10;3;0;;;;;;22;5;0;0;0;1;21;2012-04-28 00:00:00;5.5;2012-04-16 00:00:00;27;2012-04-28 00:00:00;1.3;2012-04-17 00:00:00;23.1;2012-04-10 00:00:00;28.1;2012-04-25 00:00:00;5;0;6;18
7577;2012-04-01 00:00:00;998.6;1007.5;12.6;2.7;17.4;7.8;9.3;140;11;170;30;30;30;30;30;30;2;0;;;;;7;6;0;;;;;;22;3;0;;;;20.5;2012-04-28 00:00:00;7.8;2012-04-16 00:00:00;28.1;2012-04-28 00:00:00;2.9;2012-04-25 00:00:00;30.9;2012-04-03 00:00:00;29.5;2012-04-28 00:00:00;1;1;6;18
7591;2012-04-01 00:00:00;;;8.7;3.7;15.1;3.8;7.1;200;18;168;0;30;30;30;30;30;1;0;;;0;4;11;8;0;;;;;;20;0;0;;;;19.4;2012-04-28 00:00:00;4.4;2012-04-11 00:00:00;25.9;2012-04-27 00:00:00;-1.8;2012-04-09 00:00:00;43.4;2012-04-10 00:00:00;19;2012-04-28 00:00:00;;;6;18
7481;2012-05-01 00:00:00;987.6;1015.7;16.5;3.8;21.4;11.9;12.1;58;8;;31;31;31;31;31;0;8;0;;;;;4;2;0;;;;;;19;1;0;0;0;2;23.5;2012-05-11 00:00:00;9;2012-05-16 00:00:00;29.6;2012-05-11 00:00:00;3;2012-05-17 00:00:00;18.3;2012-05-21 00:00:00;21.3;2012-05-04 00:00:00;7;0;6;18
7577;2012-05-01 00:00:00;1006.9;1015.6;17.3;3.1;22.8;11.8;12.7;75;7;276;31;31;31;31;31;31;9;0;;;;;5;3;0;;;;;;15;1;0;0;0;1;23.6;2012-05-31 00:00:00;12.1;2012-05-16 00:00:00;29.2;2012-05-11 00:00:00;5.9;2012-05-03 00:00:00;35.4;2012-05-20 00:00:00;22.1;2012-05-13 00:00:00;3;0;6;18
7591;2012-05-01 00:00:00;;;13.8;3.5;20.8;7.8;9.6;78;13;234;0;31;31;31;31;31;7;0;;;;;6;2;0;;;;;;21;0;0;;;;20.4;2012-05-11 00:00:00;8.7;2012-05-16 00:00:00;28.3;2012-05-11 00:00:00;0.2;2012-05-17 00:00:00;15.7;2012-05-05 00:00:00;19.1;2012-05-20 00:00:00;;;6;18
7481;2012-06-01 00:00:00;987.4;1015.1;20.2;3.5;25.1;15.7;14.9;115;15;;30;30;30;30;30;0;17;5;;;;;7;4;0;;;;;;14;1;0;;;;27.3;2012-06-29 00:00:00;14.6;2012-06-12 00:00:00;32.8;2012-06-29 00:00:00;10.1;2012-06-14 00:00:00;29.3;2012-06-03 00:00:00;22.7;2012-06-07 00:00:00;7;0;6;18
7577;2012-06-01 00:00:00;1006.5;1015.1;21.4;3.1;27;15.7;15.4;65;5;298;30;30;30;30;30;30;21;8;;;;;3;2;0;;;;;;22;0;0;0;0;1;26;2012-06-30 00:00:00;15.9;2012-06-12 00:00:00;33.7;2012-06-30 00:00:00;11.6;2012-06-16 00:00:00;29.9;2012-06-03 00:00:00;15.7;2012-06-22 00:00:00;6;0;6;18
7591;2012-06-01 00:00:00;;;18.7;3.5;26.3;11.9;11.5;53;6;281;0;30;30;28;30;30;19;6;;;;;3;3;0;;;;;;24;0;0;;;;25.3;2012-06-30 00:00:00;12;2012-06-12 00:00:00;33.8;2012-06-30 00:00:00;4.8;2012-06-13 00:00:00;16.8;2012-06-11 00:00:00;16.5;2012-06-07 00:00:00;;;6;18
7481;2012-07-01 00:00:00;988.9;1016.7;20.6;3;25.7;15.6;14.7;101;8;;31;31;31;31;31;0;18;4;;;;;4;2;1;;;;;;17;0;0;0;0;1;27.8;2012-07-27 00:00:00;14.8;2012-07-01 00:00:00;34;2012-07-26 00:00:00;11.2;2012-07-16 00:00:00;62.6;2012-07-01 00:00:00;19;2012-07-27 00:00:00;6;0;6;18
7577;2012-07-01 00:00:00;1007.2;1015.8;22.7;2.1;28.7;16.8;15;66;3;355;31;31;31;31;31;31;27;12;1;0;;;1;1;1;;;;;;24;1;0;;;;26.5;2012-07-18 00:00:00;17.4;2012-07-02 00:00:00;35.6;2012-07-26 00:00:00;13.5;2012-07-24 00:00:00;57.2;2012-07-01 00:00:00;21.6;2012-07-22 00:00:00;6;0;6;18
7591;2012-07-01 00:00:00;;;21.1;2.1;28.4;13.9;10.9;4;2;294;0;31;31;31;31;31;25;10;;;;;0;;;;;;;;31;1;0;;;;24.8;2012-07-27 00:00:00;16.1;2012-07-15 00:00:00;33.5;2012-07-27 00:00:00;9;2012-07-16 00:00:00;1.2;2012-07-02 00:00:00;20.7;2012-07-23 00:00:00;;;6;18
7481;2012-08-01 00:00:00;989.2;1016.7;22.4;3.5;28.5;17.2;16.3;71;9;;31;31;31;31;31;0;26;10;3;0;;;5;2;0;;;;;;19;2;0;;;;30.7;2012-08-19 00:00:00;14.3;2012-08-31 00:00:00;37.6;2012-08-21 00:00:00;11.6;2012-08-27 00:00:00;23.4;2012-08-24 00:00:00;22;2012-08-15 00:00:00;9;0;6;18
7577;2012-08-01 00:00:00;1007.7;1016.3;24;2.5;31;17.8;16.8;64;10;320;31;31;31;31;31;31;27;22;4;0;;;5;3;0;;;;;;23;0;0;;;;28.4;2012-08-21 00:00:00;16.7;2012-08-31 00:00:00;38.2;2012-08-21 00:00:00;13.8;2012-08-18 00:00:00;19.3;2012-08-15 00:00:00;19.7;2012-08-31 00:00:00;9;0;6;18
7591;2012-08-01 00:00:00;;;22.1;3.2;30.7;14.8;11.1;22;5;283;0;31;31;31;31;31;28;21;5;0;;;2;;;;;;;;30;1;0;;;;27;2012-08-21 00:00:00;13.5;2012-08-31 00:00:00;36.1;2012-08-22 00:00:00;9.1;2012-08-27 00:00:00;8.3;2012-08-06 00:00:00;20.7;2012-08-31 00:00:00;;;6;18
7481;2012-09-01 00:00:00;988.4;1016.5;17.3;3.3;21.9;13.1;13.9;135;8;;30;30;30;30;30;0;8;1;;;;;5;2;1;;;;;;16;2;0;0;0;3;24.4;2012-09-09 00:00:00;11.7;2012-09-30 00:00:00;30.4;2012-09-09 00:00:00;6;2012-09-20 00:00:00;70.7;2012-09-26 00:00:00;22.4;2012-09-25 00:00:00;4;0;6;18
7577;2012-09-01 00:00:00;1007.1;1015.8;19.2;2.7;24.3;14.6;14.6;147;8;206;30;30;30;30;30;30;14;2;;;;;5;4;1;;;;;;21;3;0;1;1;2;23.2;2012-09-08 00:00:00;13.1;2012-09-27 00:00:00;31.5;2012-09-08 00:00:00;7.6;2012-09-27 00:00:00;54.2;2012-09-25 00:00:00;23;2012-09-26 00:00:00;5;0;6;18
7591;2012-09-01 00:00:00;;;16.3;2.7;23.7;10.2;10.1;45;7;206;0;30;30;30;30;30;13;0;;;;;4;3;0;;;;;;23;1;0;;;;21.3;2012-09-08 00:00:00;11;2012-09-27 00:00:00;28.7;2012-09-07 00:00:00;3.7;2012-09-13 00:00:00;11.7;2012-09-24 00:00:00;22.7;2012-09-24 00:00:00;;;6;18
7481;2012-10-01 00:00:00;985.2;1013.6;13.9;5.2;18;10.5;12.1;55;8;;31;31;31;31;31;0;1;0;;;0;2;5;1;0;;;;;;11;3;0;0;0;3;19.6;2012-10-06 00:00:00;2.8;2012-10-28 00:00:00;25.1;2012-10-05 00:00:00;-1.5;2012-10-30 00:00:00;20.1;2012-10-26 00:00:00;23.7;2012-10-28 00:00:00;0;0;6;18
7577;2012-10-01 00:00:00;1004.6;1013.4;14.9;4.6;19.4;11.2;13;120;7;154;31;31;31;31;31;31;1;0;;;0;1;4;4;1;;;;;;13;2;0;1;1;5;20.9;2012-10-19 00:00:00;5.3;2012-10-28 00:00:00;25.2;2012-10-03 00:00:00;-0.2;2012-10-30 00:00:00;56.4;2012-10-26 00:00:00;29.2;2012-10-28 00:00:00;4;0;6;18
7591;2012-10-01 00:00:00;;;11.6;4.3;18.3;6.7;8.8;39;6;188;0;31;31;31;31;31;;;;;0;4;3;1;0;;;;;;14;1;0;;;;18;2012-10-21 00:00:00;0.6;2012-10-28 00:00:00;24.3;2012-10-05 00:00:00;-4.1;2012-10-29 00:00:00;17.6;2012-10-26 00:00:00;25.1;2012-10-31 00:00:00;;;6;18
7481;2012-11-01 00:00:00;986.1;1015;8.5;3.4;11.7;5.7;9.2;151;7;;30;30;30;30;30;0;;;;;;;5;5;1;;;;;;18;2;0;0;1;10;14.8;2012-11-03 00:00:00;2.1;2012-11-30 00:00:00;17.8;2012-11-03 00:00:00;0.7;2012-11-30 00:00:00;61;2012-11-26 00:00:00;22;2012-11-24 00:00:00;1;0;6;18
