"arbre_enceintes_fermees";"arbre_espaces_ouverts";"arbre_voirie";"bois_semi_naturel";"caterpilar_treatment";"closest_industrial_zone";"closest_mall";"closest_motorway";"closest_parking";"closest_river";"closest_road";"closest_train_station";"coord_x";"coord_y";"development_status";"development_status_diagnosis";"diagnosis_note";"diagnosis_year";"environment_busyness";"renewal_priority";"sector1";"sector2";"sector3";"sector4";"sector5";"sector6";"seeding_year";"stump_diameter";"vigor";"wtd_autre";"wtd_controle";"wtd_pas_travail";"wtd_taille";"sidewalk_proximity";"collar";"crown";"root";"trunk"
0.0;1.0;0.0;0.0;1.0;157.15301513671875;871.6961669921875;164.1655731201172;90.50006866455078;251.32974243164062;94.57845306396484;2860.77392578125;1912522.625;4222058.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;374.8588562011719;1298.408935546875;451.1120910644531;215.99667358398438;538.0308837890625;15.196674346923828;3172.0419921875;1912810.375;4221686.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;1.0;0.0;1.0;"true";"true";"true";"false"
0.0;1.0;0.0;0.0;1.0;488.95147705078125;1176.892822265625;345.9920654296875;212.95164489746094;431.50726318359375;5.028819561004639;3127.442626953125;1912705.25;4221747.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;1.0;0.0;1.0;"true";"false";"true";"true"
0.0;1.0;0.0;0.0;1.0;397.8321533203125;1217.6822509765625;487.2388610839844;182.36167907714844;573.9679565429688;0.9909371733665466;2920.001708984375;1912846.25;4221935.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;1.0;0.0;1.0;"true";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;286.0880432128906;990.1322631835938;236.03253173828125;155.27322387695312;322.7366943359375;38.44978332519531;2968.2216796875;1912595.0;4221930.5;0.5;0.5;0.25;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333432674408;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;465.2280578613281;1374.5914306640625;739.9947509765625;141.6951141357422;829.336181640625;8.613076210021973;2040.2742919921875;1913094.875;4222794.5;0.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.27272728085517883;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"true";"false";"false";"false"
0.0;1.0;0.0;0.0;1.0;398.9261779785156;1317.3253173828125;846.1956787109375;49.36429214477539;935.536865234375;4.799177169799805;2035.6019287109375;1913201.125;4222795.0;0.5;0.5;0.25;0.5;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;1.0;0.0;0.0;1.0;"true";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;422.05694580078125;1197.7275390625;709.5986328125;58.426780700683594;800.2720947265625;4.819963455200195;1794.44921875;1913063.875;4223043.5;0.5;0.5;0.5;0.75;1.0;0.6666666865348816;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.5;0.0;0.0;1.0;0.0;0.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;284.63238525390625;1345.257568359375;933.308837890625;43.70695114135742;1022.2280883789062;1.2009639739990234;2114.283935546875;1913288.375;4222717.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;1.0;0.0;1.0;"false";"false";"true";"false"
0.0;0.0;1.0;0.0;1.0;32.51419448852539;685.1273193359375;14.828056335449219;139.6056671142578;101.79898834228516;0.6498507857322693;2770.978515625;1912372.0;4222195.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.5;0.0;0.0;1.0;0.0;0.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;74.91358184814453;1127.621826171875;708.161376953125;120.9296646118164;783.209228515625;5.674526691436768;3627.050537109375;1913065.875;4221207.0;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;242.11651611328125;1339.592041015625;515.1290893554688;15.064835548400879;637.09912109375;7.873505592346191;3414.705322265625;1912875.25;4221434.0;0.5;0.5;0.0;0.75;1.0;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.5;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;377.1914367675781;766.73486328125;90.72512817382812;64.93518829345703;179.47372436523438;9.797062873840332;2287.317138671875;1912445.875;4222681.0;0.0;0.0;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;0.0;0.27272728085517883;0.0;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;347.8324279785156;585.7129516601562;1589.3660888671875;51.24637222290039;1404.57568359375;58.62084197998047;3184.993408203125;1913948.625;4221728.0;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1111111119389534;0.5;0.0;0.0;1.0;0.0;1.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;166.6619873046875;526.8859252929688;2619.767333984375;0.0;486.2223205566406;27.0203914642334;4648.451171875;1914875.0;4220483.5;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;471.16180419921875;1448.948486328125;3000.849365234375;3.523719549179077;85.06588745117188;7.257258415222168;2630.71826171875;1915367.125;4223299.0;0.5;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"true";"false";"false";"false"
0.0;1.0;0.0;0.0;1.0;973.8255004882812;1131.1990966796875;2416.90283203125;39.08123779296875;694.3671264648438;6.324652671813965;2875.345703125;1914772.375;4222405.0;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;292.7302551269531;1704.247314453125;3157.856201171875;118.3629150390625;175.05091857910156;2.4575936794281006;2959.690673828125;1915512.375;4222948.5;0.0;0.0;0.75;1.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;295.62884521484375;1709.9432373046875;3157.438232421875;123.9764404296875;172.5537872314453;5.596781253814697;2964.156982421875;1915512.0;4222941.0;0.0;0.0;0.25;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;1.0;0.0;0.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;451.31024169921875;1488.7115478515625;3295.1455078125;307.5594787597656;181.08224487304688;13.134269714355469;3342.320556640625;1915650.375;4222527.5;0.5;0.5;0.25;0.5;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
1.0;0.0;0.0;0.0;0.3333333432674408;810.0408935546875;1425.6376953125;2703.421142578125;42.20653533935547;338.2230224609375;16.54631805419922;2822.125244140625;1915058.625;4222682.5;0.5;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;359.44482421875;1506.1292724609375;2968.607666015625;45.34855270385742;203.2403106689453;2.687593460083008;2739.740478515625;1915485.25;4223277.5;0.5;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;1.0;0.0;1.0;"true";"false";"false";"false"
0.0;1.0;0.0;0.0;1.0;338.6542663574219;1507.8834228515625;2980.803955078125;67.63009643554688;215.5066375732422;2.62087345123291;2760.57470703125;1915497.375;4223258.5;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222238779068;0.5;0.0;1.0;0.0;0.0;1.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;943.0826416015625;1285.0322265625;2612.099853515625;42.416202545166016;464.8107604980469;2.9568803310394287;2866.039306640625;1914967.375;4222552.5;0.5;0.0;0.25;0.75;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0555555559694767;1.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;622.3797607421875;1582.109375;2856.529296875;56.62833786010742;152.3560333251953;13.409042358398438;2830.1279296875;1915211.375;4222811.5;0.5;1.0;0.75;0.75;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5555555820465088;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"true";"true"
0.0;1.0;0.0;0.0;1.0;632.1801147460938;1598.87744140625;2838.380859375;56.01689529418945;163.7603302001953;19.431560516357422;2802.036865234375;1915193.25;4222833.0;0.5;0.5;0.0;0.75;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6111111044883728;0.5;0.0;0.0;0.0;1.0;1.0;"true";"false";"true";"true"
1.0;0.0;0.0;0.0;1.0;258.08612060546875;1707.0311279296875;3258.89111328125;235.4732208251953;224.92662048339844;36.6258659362793;3135.37158203125;1915613.75;4222796.0;0.5;0.5;0.75;1.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2222222238779068;0.5;1.0;0.0;0.0;0.0;1.0;"false";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;608.30322265625;183.2816162109375;1179.656005859375;69.6607437133789;362.1771545410156;2.5304689407348633;343.00274658203125;1913528.0;4224664.0;0.5;0.5;0.0;0.5;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;1.0;0.0;0.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;249.48834228515625;729.3589477539062;732.0325317382812;49.27238464355469;336.5126647949219;2.9661941528320312;209.70281982421875;1913081.125;4224980.0;0.5;0.5;0.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1818181872367859;0.0555555559694767;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;845.9261474609375;842.5982055664062;2309.439208984375;61.06633758544922;850.982666015625;10.248414993286133;3069.3251953125;1914667.375;4222119.5;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2777777910232544;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;511.95611572265625;540.9752197265625;1801.790771484375;80.44248962402344;1202.8382568359375;4.166833877563477;3221.46630859375;1914161.0;4221747.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0555555559694767;0.5;0.0;0.0;0.0;1.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;302.9908752441406;597.064208984375;1536.547119140625;84.20028686523438;1453.281982421875;8.28945255279541;3187.642578125;1913895.75;4221713.5;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1111111119389534;0.5;0.0;0.0;1.0;0.0;0.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;936.3862915039062;607.5866088867188;2355.9697265625;57.97431564331055;703.9590454101562;4.203925132751465;3300.356201171875;1914715.0;4221884.0;0.5;0.5;1.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2222222238779068;0.0;1.0;0.0;0.0;0.0;1.0;"true";"true";"true";"false"
0.0;1.0;0.0;0.0;1.0;627.7977905273438;1315.3917236328125;1976.2991943359375;33.073551177978516;1069.2049560546875;14.871122360229492;2530.245849609375;1914331.625;4222553.5;0.5;0.5;0.75;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;975.0567626953125;998.96337890625;2456.628662109375;0.0;49.99928283691406;4.820268154144287;2068.412841796875;1915157.5;4224085.0;0.5;0.5;0.25;0.75;1.0;0.3333333432674408;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2777777910232544;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;23.87312889099121;1198.0904541015625;2876.32470703125;28.31212615966797;732.2869262695312;2.5476927757263184;3243.556884765625;1916023.0;4223184.5;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;13.868025779724121;1357.92919921875;2991.2744140625;52.083221435546875;545.0799560546875;3.7892446517944336;3132.862060546875;1915848.875;4223114.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;14.508743286132812;1389.3585205078125;3013.845703125;82.747314453125;508.7495422363281;3.137511730194092;3111.681396484375;1915814.875;4223101.0;0.5;0.5;0.25;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;337.00787353515625;437.00152587890625;913.993896484375;22.30173110961914;756.4658813476562;4.874788284301758;491.0893249511719;1913261.875;4224340.5;0.5;0.5;0.0;0.5;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2777777910232544;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;488.18402099609375;310.18133544921875;1042.2919921875;81.07948303222656;384.6712341308594;2.1698269844055176;215.26339721679688;1913390.75;4224689.5;0.5;0.5;0.0;0.5;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;1.0;0.0;1.0;"true";"false";"false";"false"
0.0;0.0;1.0;0.0;1.0;637.637939453125;156.63656616210938;1211.89453125;91.62590026855469;362.5076904296875;2.386145830154419;374.21368408203125;1913560.25;4224658.0;0.5;0.5;0.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.0;0.0;0.0;1.0;0.0;0.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;662.5115356445312;149.18417358398438;1235.441650390625;69.51830291748047;350.7480773925781;2.3089983463287354;391.8855895996094;1913583.75;4224666.0;0.5;0.5;0.25;0.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.5;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;252.08412170410156;759.1620483398438;849.1121826171875;0.0;165.19363403320312;6.972936153411865;306.30474853515625;1913191.25;4225134.5;0.5;0.5;0.0;0.75;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"true";"false"
0.0;0.0;1.0;0.0;1.0;102.49871063232422;2444.925537109375;397.68695068359375;5.559420585632324;405.848876953125;4.92465877532959;1935.616455078125;1911946.5;4226281.0;0.5;0.5;0.0;0.75;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;297.4834289550781;715.3472900390625;655.44970703125;89.35858154296875;498.6637878417969;8.719379425048828;223.67489624023438;1913004.625;4224821.0;0.5;0.5;0.25;0.5;1.0;0.6666666865348816;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;0.0;0.0;1.0;1.0;"true";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;276.505126953125;508.5325927734375;818.7192993164062;0.0;520.4818725585938;4.183699131011963;185.27931213378906;1913167.0;4224655.5;0.5;0.5;0.25;0.5;1.0;0.6666666865348816;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.5;0.0;0.0;1.0;0.0;1.0;"false";"false";"false";"true"
0.0;0.0;1.0;0.0;1.0;77.2861557006836;1020.4278564453125;606.9308471679688;98.51741027832031;373.8102722167969;6.438804626464844;515.6531982421875;1912934.0;4225254.0;0.5;0.5;0.0;1.0;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;1.0;0.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;225.99252319335938;1229.247802734375;1008.2151489257812;192.40451049804688;67.7987289428711;10.809029579162598;858.576904296875;1913227.875;4225689.0;0.5;0.5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;1.0;0.0;0.0;"false";"false";"true";"false"
0.0;1.0;0.0;0.0;1.0;166.30552673339844;1374.751708984375;652.2279663085938;88.15692901611328;438.24658203125;22.190235137939453;902.441162109375;1912855.75;4225652.5;0.5;0.5;0.75;0.5;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333432674408;0.5;1.0;0.0;0.0;0.0;1.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;0.6666666865348816;343.2513427734375;376.8684997558594;935.1577758789062;126.57577514648438;553.8516235351562;3.5566203594207764;284.7314147949219;1913282.75;4224551.0;0.5;0.5;0.25;1.0;0.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;288.73126220703125;736.8707885742188;626.90576171875;112.2110595703125;528.1068115234375;10.100081443786621;253.0716552734375;1912976.0;4224808.0;0.5;0.5;0.25;0.75;1.0;0.3333333432674408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0555555559694767;1.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
1.0;0.0;0.0;0.0;1.0;531.5471801757812;1195.3206787109375;269.64691162109375;31.700183868408203;363.6866149902344;30.78952407836914;1085.5987548828125;1912620.875;4223930.5;0.5;0.5;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2777777910232544;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;0.6666666865348816;252.71884155273438;904.5161743164062;156.27452087402344;173.34942626953125;243.18777465820312;119.90928649902344;2955.19482421875;1912515.25;4221962.5;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;63.24345397949219;832.979736328125;155.92784118652344;38.44169998168945;242.96054077148438;18.11585807800293;2772.105712890625;1912513.5;4222152.0;0.5;0.5;0.25;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;0.6666666865348816;59.261634826660156;830.0724487304688;154.06459045410156;40.94902801513672;241.09169006347656;15.721430778503418;2768.732177734375;1912511.625;4222156.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;122.08447265625;866.4491577148438;171.88616943359375;57.47743606567383;259.00152587890625;59.16985321044922;2825.0302734375;1912530.0;4222093.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"true"
0.0;0.0;1.0;0.0;0.6666666865348816;406.404296875;1324.266357421875;586.0532836914062;194.3350830078125;676.428955078125;3.4160878658294678;1866.70751953125;1912940.5;4222986.0;0.5;0.5;0.75;0.75;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1111111119389534;1.0;1.0;0.0;0.0;0.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;468.66912841796875;1375.9647216796875;736.09716796875;145.72006225585938;825.444091796875;4.808002948760986;2039.5347900390625;1913091.0;4222795.5;0.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.27272728085517883;0.0555555559694767;0.0;0.0;0.0;0.0;1.0;1.0;"true";"false";"false";"false"
0.0;1.0;0.0;0.0;1.0;352.1766357421875;1340.9595947265625;869.5986938476562;6.270809650421143;958.721435546875;1.0206537246704102;2075.926025390625;1913224.625;4222754.5;0.5;0.5;0.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
1.0;0.0;0.0;0.0;1.0;215.5266571044922;1378.263427734375;709.112060546875;65.31971740722656;796.1964721679688;39.1017951965332;2843.4326171875;1913068.0;4221991.5;0.5;0.5;0.5;1.0;0.5;0.6666666865348816;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1666666716337204;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;386.8773193359375;1293.81005859375;601.12060546875;169.30203247070312;691.6461181640625;7.85378885269165;1836.760986328125;1912955.5;4223014.0;0.5;0.5;0.0;0.75;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.5;0.0;0.0;1.0;0.0;1.0;"true";"true";"false";"true"
0.0;0.0;1.0;0.0;1.0;324.7392578125;1286.3843994140625;498.90203857421875;248.84165954589844;589.586181640625;8.00351619720459;1824.843505859375;1912853.25;4223044.5;0.5;0.5;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2222222238779068;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;475.76605224609375;1144.303466796875;309.7973327636719;204.88333129882812;395.3394470214844;20.886924743652344;3129.762451171875;1912669.0;4221751.0;0.5;0.5;0.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.2777777910232544;0.0;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;986.1527099609375;1082.4366455078125;2439.23095703125;75.75920104980469;683.392578125;12.528685569763184;2929.301513671875;1914795.125;4222355.5;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;1.0;"false";"false";"true";"false"
0.0;1.0;0.0;0.0;1.0;1077.6104736328125;1044.000732421875;2537.235595703125;139.52880859375;602.1266479492188;34.988624572753906;3015.478759765625;1914893.375;4222316.5;0.5;0.5;0.25;1.0;0.5;0.3333333432674408;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3333333432674408;0.0;0.0;1.0;0.0;0.0;1.0;"false";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;994.0293579101562;1009.8866577148438;2456.536865234375;96.29621124267578;689.00390625;7.898109436035156;2999.800048828125;1914813.0;4222283.5;0.5;0.5;0.5;1.0;0.5;0.6666666865348816;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1666666716337204;0.0;0.0;1.0;0.0;0.0;1.0;"true";"true";"false";"true"
0.0;1.0;0.0;0.0;1.0;998.6988525390625;1033.83154296875;2458.7568359375;119.55512237548828;678.7667846679688;5.36025857925415;2980.5146484375;1914815.0;4222307.5;0.5;0.5;0.5;1.0;0.5;0.6666666865348816;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0555555559694767;1.0;0.0;0.0;1.0;0.0;0.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;298.5248718261719;727.864013671875;72.43621063232422;145.72921752929688;160.76031494140625;37.19731521606445;2367.76513671875;1912427.75;4222602.0;0.5;0.5;0.5;1.0;1.0;0.6666666865348816;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0555555559694767;0.5;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;261.1730041503906;1367.784423828125;692.928466796875;168.83168029785156;780.0401611328125;56.85721969604492;2736.1591796875;1913051.0;4222100.0;0.5;0.5;0.5;1.0;0.5;0.6666666865348816;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;1.0;"false";"true";"false";"false"
0.0;1.0;0.0;0.0;1.0;200.75064086914062;1441.36474609375;785.787353515625;137.70327758789062;872.75341796875;9.78447151184082;2626.804443359375;1913142.875;4222205.0;0.0;0.0;0.25;1.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4545454680919647;0.0;0.5;0.0;1.0;0.0;0.0;1.0;"false";"false";"false";"true"
0.0;1.0;0.0;0.0;1.0;631.0404052734375;1311.6346435546875;1982.1038818359375;37.4744873046875;1064.3443603515625;15.119850158691406;2535.0283203125;1914337.375;4222551.0;0.5;0.5;0.25;1.0;1.0;0.3333333432674408;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0555555559694767;0.5;0.0;0.0;1.0;0.0;1.0;"false";"true";"false";"false"
0.0;0.0;1.0;0.0;1.0;1368.66015625;686.73583984375;2471.02197265625;74.70936584472656;352.5129699707031;3.47879958152771;1681.4305419921875;1914819.125;4224286.5;0.5;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.09090909361839294;0.1111111119389534;0.0;0.0;0.0;0.0;1.0;1.0;"false";"false";"true";"false"
0.0;0.0;1.0;0.0;1.0;224.01084899902344;1450.512939453125;2977.13232421875;152.88417053222656;326.0931091308594;3.836094379425049;2876.22607421875;1915607.75;4223215.0;0.5;0.5;0.25;0.5;1.0;0.6666666865348816;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2777777910232544;0.5;0.0;0.0;1.0;0.0;1.0;"true";"false";"false";"false"
